table_id,source_file,record_scope,field_path,column_title,description,description_status,json_types,required_in_scope,nullable,repeatable,record_presence_count,record_count,value_count,example_json,linked_data_term,information_dimensions,current_editability,linked_art_candidate
08-place-points-qgis-export20260619-streetsparamaribo1772map,data/08-place-points-qgis/export20260619/streetsParamaribo1772map.geojson,features[],geometry,Geometry,GeoJSON geometry associated with this source feature.,curated,null;object,yes,yes,no,69,69,69,"{""type"":""MultiLineString"",""coordinates"":[]}",https://purl.org/geojson/vocab#geometry,space,immutable-source,defined_by (GeometricPlaceExpression)
08-place-points-qgis-export20260619-streetsparamaribo1772map,data/08-place-points-qgis/export20260619/streetsParamaribo1772map.geojson,features[],geometry.coordinates,Coordinates,Coordinate array following the GeoJSON geometry type.,curated,array,no,no,no,63,69,63,[],https://purl.org/geojson/vocab#coordinates,space,immutable-source,defined_by (GeometricPlaceExpression)
08-place-points-qgis-export20260619-streetsparamaribo1772map,data/08-place-points-qgis/export20260619/streetsParamaribo1772map.geojson,features[],geometry.coordinates[],Coordinates,Coordinate array following the GeoJSON geometry type.,curated,array,no,no,yes,57,69,58,"[[-55.15705670647796,5.825744243784945],[-55.15647226947957,5.826526236951821]]",https://purl.org/geojson/vocab#coordinates,space,immutable-source,defined_by (GeometricPlaceExpression)
08-place-points-qgis-export20260619-streetsparamaribo1772map,data/08-place-points-qgis/export20260619/streetsParamaribo1772map.geojson,features[],geometry.coordinates[][],Coordinates,Coordinate array following the GeoJSON geometry type.,curated,array,no,no,yes,57,69,351,"[-55.15705670647796,5.825744243784945]",https://purl.org/geojson/vocab#coordinates,space,immutable-source,defined_by (GeometricPlaceExpression)
08-place-points-qgis-export20260619-streetsparamaribo1772map,data/08-place-points-qgis/export20260619/streetsParamaribo1772map.geojson,features[],geometry.coordinates[][][],Coordinates,Coordinate array following the GeoJSON geometry type.,curated,number,no,no,yes,57,69,702,-55.15705670647796,https://purl.org/geojson/vocab#coordinates,space,immutable-source,defined_by (GeometricPlaceExpression)
08-place-points-qgis-export20260619-streetsparamaribo1772map,data/08-place-points-qgis/export20260619/streetsParamaribo1772map.geojson,features[],geometry.type,Type,Record or feature type used by the current application model.,curated,string,no,no,no,63,69,63,"""MultiLineString""",@type,space;vocabulary,immutable-source,type / classified_as
08-place-points-qgis-export20260619-streetsparamaribo1772map,data/08-place-points-qgis/export20260619/streetsParamaribo1772map.geojson,features[],properties,Properties,Source attributes attached to a GeoJSON feature.,curated,object,yes,no,no,69,69,69,"{""id"":null,""Name"":""[naamloos]""}",https://purl.org/geojson/vocab#properties,content,immutable-source,
08-place-points-qgis-export20260619-streetsparamaribo1772map,data/08-place-points-qgis/export20260619/streetsParamaribo1772map.geojson,features[],properties.id,Id,Stable identifier used to address this record.,curated,null,yes,yes,no,69,69,69,null,,identity,immutable-source,id / identified_by (Identifier)
08-place-points-qgis-export20260619-streetsparamaribo1772map,data/08-place-points-qgis/export20260619/streetsParamaribo1772map.geojson,features[],properties.Name,Name,Label supplied by the original GIS source feature.,curated,string,yes,no,no,69,69,69,"""[naamloos]""",,content,immutable-source,
08-place-points-qgis-export20260619-streetsparamaribo1772map,data/08-place-points-qgis/export20260619/streetsParamaribo1772map.geojson,features[],type,Type,Record or feature type used by the current application model.,curated,string,yes,no,no,69,69,69,"""Feature""",@type,vocabulary,immutable-source,type / classified_as
